"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.988923566E0,7.267150879E-1,7.227630615E-1,9.549697876E0
5.001008527E0,7.051544189E-1,7.251586914E-1,9.542510986E0
5.013124006E0,7.171325684E-1,7.490997314E-1,9.623916626E0
5.025208967E0,7.195281982E-1,7.514953613E-1,9.741226196E0
5.037293928E0,7.530517578E-1,7.275543213E-1,9.743621826E0
5.049378889E0,7.482604980E-1,6.772766113E-1,9.678985596E0
5.061463850E0,7.722015381E-1,6.724853516E-1,9.583221436E0
5.073548811E0,7.889556885E-1,6.868591309E-1,9.568847656E0
5.085633772E0,7.793731689E-1,7.060089111E-1,9.592788696E0
5.097749250E0,7.530517578E-1,7.060089111E-1,9.698135376E0
5.109834211E0,7.243194580E-1,7.299499512E-1,9.772354126E0
5.121919172E0,7.290954590E-1,7.419281006E-1,9.757995605E0
5.134004133E0,7.243194580E-1,7.467041016E-1,9.741226196E0
5.146089094E0,7.123413086E-1,7.395324707E-1,9.746017456E0
5.158174055E0,6.812133789E-1,6.916503906E-1,9.669403076E0
5.170259016E0,6.692504883E-1,6.677093506E-1,9.566452026E0
5.182374494E0,6.836090088E-1,6.509399414E-1,9.540115356E0
5.194459455E0,7.003784180E-1,6.581268311E-1,9.626312256E0
5.206544416E0,7.243194580E-1,6.509399414E-1,9.748413086E0
5.218629377E0,7.386779785E-1,6.461486816E-1,9.815460205E0
5.230714338E0,7.362823486E-1,6.677093506E-1,9.769958496E0
5.242799299E0,7.219238281E-1,7.012176514E-1,9.664611816E0
5.254884260E0,6.692504883E-1,6.916503906E-1,9.602371216E0
5.266999738E0,6.405181885E-1,6.868591309E-1,9.556884766E0
5.279084699E0,6.620635986E-1,6.748809814E-1,9.583221436E0
5.291169660E0,7.267150879E-1,7.036132812E-1,9.652648926E0
5.303254621E0,7.722015381E-1,6.964263916E-1,9.700531006E0
5.315339582E0,7.650146484E-1,6.796722412E-1,9.643066406E0
5.327424543E0,7.243194580E-1,6.724853516E-1,9.532943726E0
5.339509504E0,6.812133789E-1,6.748809814E-1,9.544906616E0
5.351624982E0,6.740417480E-1,6.820678711E-1,9.702926636E0
5.363709943E0,6.812133789E-1,6.653137207E-1,9.755599976E0
5.375794904E0,7.099456787E-1,6.533355713E-1,9.796295166E0
5.387879865E0,7.219238281E-1,6.748809814E-1,9.856155396E0
5.399964826E0,7.027587891E-1,6.868591309E-1,9.899246216E0
5.412049787E0,6.692504883E-1,6.988220215E-1,9.779541016E0
5.424134748E0,6.836090088E-1,7.108001709E-1,9.583221436E0
5.436250227E0,6.812133789E-1,7.155914307E-1,9.508987427E0
5.448335188E0,6.836090088E-1,7.060089111E-1,9.480270386E0
5.460420148E0,8.033294678E-1,7.203826904E-1,9.355758667E0
5.472505109E0,8.368377686E-1,7.155914307E-1,9.334213257E0
5.484590070E0,7.099456787E-1,6.341857910E-1,9.700531006E0
5.496675031E0,6.333312988E-1,5.671539307E-1,9.987838745E0
5.508759992E0,6.524810791E-1,5.360260010E-1,9.889678955E0
5.520875471E0,7.267150879E-1,5.791168213E-1,9.631103516E0
5.532960432E0,7.650146484E-1,6.700897217E-1,9.702926636E0
5.545045393E0,7.698059082E-1,7.371368408E-1,9.947128296E0
5.557130354E0,7.434692383E-1,7.443237305E-1,9.985443115E0
5.569215314E0,6.764373779E-1,7.179870605E-1,9.767562866E0
5.581300275E0,6.668548584E-1,7.108001709E-1,9.609558105E0
5.593385236E0,7.003784180E-1,7.251586914E-1,9.537719727E0
5.605500715E0,7.123413086E-1,7.131958008E-1,9.389282227E0
5.617585676E0,6.907958984E-1,6.844635010E-1,9.257598877E0
5.629670637E0,6.477050781E-1,6.437683105E-1,9.283935547E0
5.641755598E0,6.572723389E-1,6.030578613E-1,9.480270386E0
5.653840559E0,7.027587891E-1,5.934753418E-1,9.791503906E0
5.665925520E0,7.506561279E-1,5.719299316E-1,1.005487061E1
5.678010480E0,7.602233887E-1,5.647583008E-1,1.014106750E1
5.690125959E0,7.410736084E-1,5.695343018E-1,1.005247498E1
5.702210920E0,7.362823486E-1,5.910949707E-1,9.844177246E0
5.714295881E0,7.099456787E-1,6.317901611E-1,9.585617065E0
5.726380842E0,7.171325684E-1,6.653137207E-1,9.374923706E0
5.738465803E0,7.219238281E-1,6.772766113E-1,9.322250366E0
5.750550764E0,7.243194580E-1,6.940460205E-1,9.499420166E0
5.762635725E0,7.290954590E-1,6.988220215E-1,9.762786865E0
5.774751203E0,7.386779785E-1,6.365814209E-1,9.870513916E0
5.786836164E0,7.362823486E-1,5.958709717E-1,9.793899536E0
5.798921125E0,7.482604980E-1,6.126403809E-1,9.671798706E0
5.811006086E0,7.506561279E-1,6.533355713E-1,9.607162476E0
5.823091047E0,7.314910889E-1,6.748809814E-1,9.607162476E0
5.835176008E0,7.267150879E-1,6.700897217E-1,9.635894775E0
5.847260969E0,7.243194580E-1,6.796722412E-1,9.683776855E0
5.859376447E0,7.434692383E-1,7.060089111E-1,9.714889526E0
5.871461408E0,7.314910889E-1,7.012176514E-1,9.755599976E0
5.883546369E0,7.003784180E-1,6.820678711E-1,9.750808716E0
5.895631330E0,6.644592285E-1,6.461486816E-1,9.674194336E0
5.907716291E0,6.644592285E-1,6.246032715E-1,9.597579956E0
5.919801252E0,6.788177490E-1,6.293945312E-1,9.619125366E0
5.931886213E0,7.027587891E-1,6.317901611E-1,9.705322266E0
5.944001691E0,7.267150879E-1,6.269989014E-1,9.717285156E0
5.956086652E0,7.506561279E-1,6.341857910E-1,9.650253296E0
5.968171613E0,7.386779785E-1,6.533355713E-1,9.583221436E0
5.980256574E0,7.003784180E-1,6.629180908E-1,9.583221436E0
5.992341535E0,6.548767090E-1,6.485443115E-1,9.678985596E0
6.004426496E0,6.477050781E-1,6.437683105E-1,9.729263306E0
6.016511457E0,6.860046387E-1,6.389770508E-1,9.669403076E0
6.028626936E0,7.195281982E-1,6.461486816E-1,9.590393066E0
6.040711897E0,7.769927979E-1,6.772766113E-1,9.587997437E0
6.052796857E0,7.554321289E-1,6.916503906E-1,9.650253296E0
6.064881818E0,7.290954590E-1,6.964263916E-1,9.753204346E0
6.076966779E0,6.884002686E-1,6.940460205E-1,9.829818726E0
6.089051740E0,6.860046387E-1,6.796722412E-1,9.750808716E0
6.101167219E0,6.668548584E-1,6.653137207E-1,9.633499146E0
6.113252180E0,6.716461182E-1,6.724853516E-1,9.583221436E0
6.125337141E0,6.907958984E-1,6.796722412E-1,9.542510986E0
6.137422102E0,7.171325684E-1,6.964263916E-1,9.544906616E0
6.149507063E0,7.171325684E-1,6.988220215E-1,9.674194336E0
6.161592023E0,7.051544189E-1,6.796722412E-1,9.846572876E0
6.173676984E0,6.788177490E-1,6.629180908E-1,9.887283325E0
6.185792463E0,6.740417480E-1,6.700897217E-1,9.755599976E0
6.197877424E0,6.907958984E-1,7.012176514E-1,9.702926636E0
6.209962385E0,7.027587891E-1,7.251586914E-1,9.765167236E0
6.222047346E0,7.099456787E-1,7.275543213E-1,9.655044556E0
6.234132307E0,8.176879883E-1,7.658691406E-1,9.374923706E0
6.246217268E0,7.961425781E-1,7.419281006E-1,9.394073486E0
6.258302229E0,6.548767090E-1,6.605224609E-1,9.561660767E0
6.270417707E0,6.069946289E-1,6.150360107E-1,9.734054565E0
6.282502668E0,6.716461182E-1,6.126403809E-1,9.604766846E0
6.294587629E0,7.554321289E-1,6.748809814E-1,9.473083496E0
6.306672590E0,7.722015381E-1,7.467041016E-1,9.729263306E0
6.318757551E0,7.674102783E-1,7.778320312E-1,1.016500854E1
6.330842512E0,7.219238281E-1,7.514953613E-1,1.022724915E1
6.342927473E0,6.644592285E-1,7.371368408E-1,9.925582886E0
6.355012434E0,6.548767090E-1,7.467041016E-1,9.611938477E0
6.367127912E0,6.692504883E-1,7.826232910E-1,9.420410156E0
6.379212873E0,6.955871582E-1,7.778320312E-1,9.269577026E0
6.391297834E0,6.524810791E-1,7.371368408E-1,9.224090576E0
6.403382795E0,6.477050781E-1,6.868591309E-1,9.329437256E0
6.415467756E0,6.740417480E-1,6.485443115E-1,9.587997437E0
6.427552717E0,7.171325684E-1,6.461486816E-1,9.899246216E0
6.439637678E0,7.650146484E-1,6.389770508E-1,1.006684875E1
6.451753156E0,7.745971680E-1,6.365814209E-1,1.003092957E1
6.463838117E0,7.650146484E-1,6.533355713E-1,9.901641846E0
6.475923078E0,7.434692383E-1,6.677093506E-1,9.722076416E0
6.488008039E0,7.075500488E-1,6.844635010E-1,9.576034546E0
6.500093000E0,6.907958984E-1,7.251586914E-1,9.485046387E0
6.512177961E0,7.099456787E-1,7.634735107E-1,9.465896606E0
6.524262922E0,7.362823486E-1,8.017730713E-1,9.607162476E0
6.536378400E0,7.243194580E-1,7.969970703E-1,9.753204346E0
6.548463361E0,7.482604980E-1,7.634735107E-1,9.719680786E0
6.560548322E0,7.338867188E-1,7.467041016E-1,9.623916626E0
6.572633283E0,7.482604980E-1,7.706604004E-1,9.602371216E0
6.584718244E0,7.410736084E-1,8.113555908E-1,9.712509155E0
6.596803205E0,7.314910889E-1,8.592376709E-1,9.832214355E0
6.608888166E0,6.907958984E-1,9.071197510E-1,9.856155396E0
6.621003645E0,6.692504883E-1,9.358520508E-1,9.784332275E0
6.633088605E0,6.716461182E-1,9.909210205E-1,9.726867676E0
6.645173566E0,7.051544189E-1,1.060348511E0,9.631103516E0
6.657258527E0,6.884002686E-1,1.074722290E0,9.485046387E0
6.669343488E0,6.812133789E-1,1.089080811E0,9.382095337E0
6.681428449E0,6.620635986E-1,1.084289551E0,9.389282227E0
6.693543928E0,6.644592285E-1,1.096267700E0,9.530548096E0
6.705628889E0,6.668548584E-1,1.103454590E0,9.772354126E0
6.717713850E0,6.477050781E-1,1.127395630E0,9.920791626E0
6.729798811E0,6.740417480E-1,1.158508301E0,9.858551025E0
6.741883772E0,7.051544189E-1,1.227951050E0,9.671798706E0
6.753968732E0,7.003784180E-1,1.287796021E0,9.489837646E0
6.766053693E0,6.501007080E-1,1.306961060E0,9.372528076E0
6.778169172E0,6.357269287E-1,1.318923950E0,9.346191406E0
6.790254133E0,6.381225586E-1,1.330902100E0,9.377319336E0
6.802339094E0,6.692504883E-1,1.371597290E0,9.463500977E0
6.814424055E0,7.003784180E-1,1.405120850E0,9.655044556E0
6.826509016E0,7.075500488E-1,1.457794189E0,9.801086426E0
6.838593977E0,6.907958984E-1,1.512863159E0,9.789123535E0
6.850678938E0,6.572723389E-1,1.529617310E0,9.592788696E0
6.862794416E0,6.453094482E-1,1.565521240E0,9.379714966E0
6.874879377E0,6.692504883E-1,1.579895020E0,9.346191406E0
6.886964338E0,7.075500488E-1,1.596649170E0,9.446746826E0
6.899049299E0,6.979827881E-1,1.591857910E0,9.561660767E0
6.911134260E0,6.644592285E-1,1.603836060E0,9.664611816E0
6.923219221E0,6.213684082E-1,1.618194580E0,9.690948486E0
6.935304182E0,6.022033691E-1,1.644531250E0,9.640670776E0
6.947419660E0,6.333312988E-1,1.666091919E0,9.544906616E0
6.959504621E0,6.596679688E-1,1.687637329E0,9.475479126E0
6.971589582E0,6.524810791E-1,1.711578369E0,9.513778687E0
6.983674543E0,6.405181885E-1,1.735519409E0,9.549697876E0
6.995759504E0,6.405181885E-1,1.752273560E0,9.492233276E0
7.007844465E0,6.477050781E-1,1.788192749E0,9.451538086E0
7.019929426E0,6.548767090E-1,1.807342529E0,9.494628906E0
7.032044904E0,6.860046387E-1,1.836074829E0,9.456329346E0
7.044129865E0,7.793731689E-1,1.891143799E0,9.329437256E0
7.056214826E0,7.961425781E-1,1.948608398E0,9.406051636E0
7.068299787E0,6.668548584E-1,1.910293579E0,9.635894775E0
7.080384748E0,5.662994385E-1,1.857620239E0,9.738845825E0
7.092469709E0,6.022033691E-1,1.850433350E0,9.497024536E0
7.104554670E0,6.692504883E-1,1.876770020E0,9.092407227E0
7.116670148E0,7.123413086E-1,1.943817139E0,8.931991577E0
7.128755109E0,7.219238281E-1,2.032394409E0,9.250427246E0
7.140840070E0,7.003784180E-1,2.085067749E0,9.753204346E0
7.152925031E0,6.141815186E-1,2.101837158E0,9.939956665E0
7.165009992E0,5.734863281E-1,2.116195679E0,9.832214355E0
7.177094953E0,6.045989990E-1,2.125778198E0,9.638275146E0
7.189179914E0,6.548767090E-1,2.111404419E0,9.494628906E0
7.201295979E0,6.716461182E-1,2.082672119E0,9.353378296E0
7.213380940E0,6.860046387E-1,2.056335449E0,9.219299316E0
7.225465900E0,6.788177490E-1,2.061126709E0,9.209716797E0
7.237550861E0,6.860046387E-1,2.089859009E0,9.346191406E0
7.249635822E0,7.075500488E-1,2.120986938E0,9.434768677E0
7.261720783E0,6.955871582E-1,2.161682129E0,9.561660767E0
7.273805744E0,6.955871582E-1,2.197601318E0,9.556884766E0
7.285921223E0,6.716461182E-1,2.216751099E0,9.499420166E0
7.298006184E0,6.764373779E-1,2.235900879E0,9.446746826E0
7.310091145E0,6.860046387E-1,2.219146729E0,9.382095337E0
7.322176106E0,6.955871582E-1,2.233505249E0,9.327041626E0
7.334261066E0,7.051544189E-1,2.240692139E0,9.298309326E0
7.346346027E0,7.003784180E-1,2.262237549E0,9.350982666E0
7.358430988E0,6.764373779E-1,2.295761108E0,9.583221436E0
7.370546467E0,6.764373779E-1,2.276611328E0,9.540115356E0
7.382631428E0,6.788177490E-1,2.276611328E0,9.341400146E0
7.394716389E0,6.860046387E-1,2.290969849E0,9.207321167E0
7.406801350E0,6.884002686E-1,2.317306519E0,9.219299316E0
7.418886311E0,6.668548584E-1,2.346038818E0,9.295913696E0
7.430971272E0,6.453094482E-1,2.367584229E0,9.329437256E0
7.443056233E0,6.261444092E-1,2.405899048E0,9.367736816E0
7.455171711E0,6.357269287E-1,2.427444458E0,9.418014526E0
7.467256672E0,6.836090088E-1,2.448989868E0,9.477874756E0
7.479341633E0,6.860046387E-1,2.448989868E0,9.487442017E0
7.491426594E0,6.812133789E-1,2.429840088E0,9.437164307E0
7.503511555E0,6.812133789E-1,2.422653198E0,9.365341187E0
7.515596516E0,7.027587891E-1,2.415466309E0,9.317459106E0
7.527681477E0,6.860046387E-1,2.398712158E0,9.307876587E0
7.539796955E0,6.644592285E-1,2.396316528E0,9.327041626E0
7.551881916E0,6.692504883E-1,2.410675049E0,9.379714966E0
7.563966877E0,6.860046387E-1,2.441802979E0,9.420410156E0
7.576051838E0,6.596679688E-1,2.465744019E0,9.420410156E0
7.588136799E0,6.596679688E-1,2.463348389E0,9.362945557E0
7.600221760E0,6.548767090E-1,2.484909058E0,9.298309326E0
7.612306721E0,6.716461182E-1,2.501663208E0,9.276763916E0
7.624422199E0,6.836090088E-1,2.516021729E0,9.283935547E0
7.636507160E0,6.955871582E-1,2.539962769E0,9.286331177E0
7.648592121E0,6.955871582E-1,2.544754028E0,9.269577026E0
7.660677082E0,7.003784180E-1,2.563903809E0,9.279144287E0
7.672762043E0,6.812133789E-1,2.583068848E0,9.312667847E0
7.684847004E0,6.716461182E-1,2.590240479E0,9.343795776E0
7.696962483E0,6.644592285E-1,2.599822998E0,9.341400146E0
7.709047443E0,6.740417480E-1,2.609405518E0,9.341400146E0
7.721132404E0,6.620635986E-1,2.609405518E0,9.346191406E0
7.733217365E0,6.620635986E-1,2.618972778E0,9.353378296E0
7.745302326E0,6.572723389E-1,2.623764038E0,9.362945557E0
7.757387287E0,6.668548584E-1,2.626159668E0,9.339004517E0
7.769472248E0,6.668548584E-1,2.640518188E0,9.315063477E0
7.781587727E0,6.524810791E-1,2.628555298E0,9.271972656E0
7.793672688E0,6.357269287E-1,2.611801147E0,9.231262207E0
7.805757649E0,6.285400391E-1,2.623764038E0,9.219299316E0
7.817842609E0,6.477050781E-1,2.638137817E0,9.267181396E0
7.829927570E0,6.668548584E-1,2.683624268E0,9.327041626E0
7.842012531E0,6.668548584E-1,2.712356567E0,9.377319336E0
7.854097492E0,6.285400391E-1,2.705169678E0,9.355758667E0
7.866182453E0,6.189727783E-1,2.719528198E0,9.252822876E0
7.878297932E0,6.213684082E-1,2.717132568E0,9.185775757E0
7.890382893E0,6.596679688E-1,2.736297607E0,9.233657837E0
7.902467854E0,6.716461182E-1,2.743469238E0,9.245635986E0
7.914552815E0,6.884002686E-1,2.738693237E0,9.135498047E0
7.926637775E0,7.482604980E-1,2.791366577E0,9.152252197E0
7.938722736E0,6.644592285E-1,2.817703247E0,9.427597046E0
7.950807697E0,5.734863281E-1,2.791366577E0,9.549697876E0
7.962923176E0,5.806579590E-1,2.755447388E0,9.384490967E0
7.975008137E0,6.524810791E-1,2.721923828E0,9.046920776E0
7.987093098E0,6.979827881E-1,2.717132568E0,8.802703857E0
7.999178059E0,7.219238281E-1,2.774597168E0,8.857772827E0
8.011263020E0,6.740417480E-1,2.841644287E0,9.178588867E0
8.023347981E0,5.830535889E-1,2.882339478E0,9.389282227E0
8.035432941E0,5.471496582E-1,2.901489258E0,9.444351196E0
8.047548420E0,5.758666992E-1,2.901489258E0,9.475479126E0
8.059633381E0,6.333312988E-1,2.879943848E0,9.520965576E0
8.071718342E0,6.860046387E-1,2.851211548E0,9.432373047E0
8.083803303E0,7.003784180E-1,2.827270508E0,9.219299316E0
8.095888264E0,6.884002686E-1,2.822479248E0,9.051696777E0
8.107973225E0,6.716461182E-1,2.832061768E0,9.042129517E0
8.120058186E0,6.548767090E-1,2.841644287E0,9.159439087E0
8.132173664E0,6.692504883E-1,2.875152588E0,9.269577026E0
8.144258625E0,6.620635986E-1,2.891921997E0,9.305480957E0
8.156343586E0,6.596679688E-1,2.913467407E0,9.307876587E0
8.168428547E0,6.572723389E-1,2.915863037E0,9.271972656E0
8.180513508E0,6.405181885E-1,2.901489258E0,9.219299316E0
8.192598469E0,6.716461182E-1,2.913467407E0,9.161834717E0
8.204683430E0,6.884002686E-1,2.915863037E0,9.128311157E0
8.216798908E0,6.668548584E-1,2.923034668E0,9.111557007E0
8.228883869E0,6.692504883E-1,2.956558228E0,9.257598877E0
8.240968830E0,6.644592285E-1,2.980499268E0,9.370132446E0
8.253053791E0,6.716461182E-1,2.958953857E0,9.293518066E0
8.265138752E0,6.740417480E-1,2.923034668E0,9.094802856E0
8.277223713E0,7.314910889E-1,2.966140747E0,9.025360107E0
8.289308674E0,7.171325684E-1,2.978103638E0,9.037338257E0
8.301424152E0,6.596679688E-1,2.990081787E0,9.054092407E0
8.313509113E0,6.309356689E-1,3.009231567E0,9.080429077E0
8.325594074E0,6.141815186E-1,3.033172607E0,9.152252197E0
8.337679035E0,6.285400391E-1,3.035568237E0,9.264785767E0
8.349763996E0,6.692504883E-1,3.049926758E0,9.379714966E0
8.361848957E0,6.764373779E-1,3.049926758E0,9.286331177E0
8.373933918E0,6.907958984E-1,3.035568237E0,9.204925537E0
8.386049397E0,7.123413086E-1,3.037963867E0,9.180984497E0
8.398134358E0,7.099456787E-1,3.023590088E0,9.190567017E0
8.410219318E0,7.003784180E-1,2.999649048E0,9.185775757E0
8.422304279E0,6.860046387E-1,2.997268677E0,9.171417236E0
8.434389240E0,6.716461182E-1,3.011627197E0,9.149871826E0
8.446474201E0,6.644592285E-1,3.033172607E0,9.159439087E0
8.458559162E0,6.405181885E-1,3.045150757E0,9.178588867E0
8.470674641E0,6.524810791E-1,3.047546387E0,9.161834717E0
8.482759602E0,7.003784180E-1,3.064300537E0,9.147476196E0
8.494844563E0,7.147369385E-1,3.078659058E0,9.137893677E0
8.506929524E0,7.219238281E-1,3.081054688E0,9.159439087E0
8.519014484E0,7.003784180E-1,3.083450317E0,9.130706787E0
8.531099445E0,6.884002686E-1,3.088241577E0,9.121139526E0
8.543214924E0,6.764373779E-1,3.097824097E0,9.130706787E0
8.555299885E0,6.692504883E-1,3.088241577E0,9.149871826E0
8.567384846E0,6.740417480E-1,3.102600098E0,9.173812866E0
8.579469807E0,6.836090088E-1,3.119369507E0,9.188171387E0
8.591554768E0,6.716461182E-1,3.128936768E0,9.185775757E0
8.603639729E0,6.548767090E-1,3.109786987E0,9.159439087E0
8.615724690E0,6.405181885E-1,3.109786987E0,9.116348267E0
8.627809650E0,6.237640381E-1,3.095428467E0,9.118743896E0
8.639925129E0,6.788177490E-1,3.112182617E0,9.142684937E0
8.652010090E0,7.267150879E-1,3.155273438E0,9.183380127E0
8.664095051E0,7.027587891E-1,3.148101807E0,9.207321167E0
8.676180012E0,6.620635986E-1,3.148101807E0,9.183380127E0
8.688264973E0,6.237640381E-1,3.133728027E0,9.121139526E0
8.700349934E0,6.333312988E-1,3.136123657E0,9.070861816E0
8.712434895E0,6.524810791E-1,3.148101807E0,9.101974487E0
8.724550373E0,6.548767090E-1,3.131332397E0,9.125915527E0
8.736635334E0,6.979827881E-1,3.107391357E0,9.037338257E0
8.748720295E0,7.290954590E-1,3.116973877E0,8.989456177E0
8.760805256E0,7.386779785E-1,3.188796997E0,9.209716797E0
8.772890217E0,6.333312988E-1,3.162460327E0,9.398864746E0
8.784975178E0,6.022033691E-1,3.100204468E0,9.286331177E0
8.797090656E0,6.812133789E-1,3.057113647E0,9.018188477E0
8.809175617E0,7.434692383E-1,3.057113647E0,8.845794678E0
8.821260578E0,7.362823486E-1,3.083450317E0,8.852981567E0
8.833345539E0,6.812133789E-1,3.143310547E0,8.965515137E0
8.845430500E0,6.237640381E-1,3.198379517E0,9.082824707E0
8.857515461E0,5.998229980E-1,3.229492188E0,9.185775757E0
8.869600422E0,6.069946289E-1,3.227111816E0,9.334213257E0
8.881715900E0,6.477050781E-1,3.203155518E0,9.441955566E0
8.893800861E0,7.147369385E-1,3.193588257E0,9.394073486E0
8.905885822E0,7.434692383E-1,3.162460327E0,9.209716797E0
8.917970783E0,7.338867188E-1,3.138519287E0,8.991851807E0
8.930055744E0,7.219238281E-1,3.148101807E0,8.927200317E0
8.942140705E0,6.955871582E-1,3.143310547E0,9.027755737E0
8.954225666E0,6.836090088E-1,3.145706177E0,9.161834717E0
8.966341145E0,6.548767090E-1,3.155273438E0,9.226486206E0
8.978426106E0,6.572723389E-1,3.164855957E0,9.204925537E0
8.990511066E0,6.501007080E-1,3.169647217E0,9.169021606E0
9.002596027E0,6.644592285E-1,3.167251587E0,9.133102417E0
9.014680988E0,6.764373779E-1,3.155273438E0,9.116348267E0
9.026765949E0,7.075500488E-1,3.157669067E0,9.092407227E0
9.038850910E0,7.027587891E-1,3.160064697E0,9.068466187E0
9.050966389E0,7.003784180E-1,3.179214478E0,9.092407227E0
9.063051350E0,6.884002686E-1,3.203155518E0,9.224090576E0
9.075136311E0,6.764373779E-1,3.195983887E0,9.224090576E0
9.087221272E0,6.860046387E-1,3.167251587E0,9.061279297E0
9.099306233E0,6.860046387E-1,3.152877808E0,8.951141357E0
9.111391193E0,6.812133789E-1,3.174438477E0,8.982269287E0
9.123476154E0,6.788177490E-1,3.195983887E0,9.006210327E0
9.135591633E0,6.477050781E-1,3.215133667E0,9.018188477E0
9.147676594E0,6.261444092E-1,3.229492188E0,9.099594116E0
9.159761555E0,6.309356689E-1,3.241470337E0,9.197753906E0
9.171846516E0,6.501007080E-1,3.229492188E0,9.245635986E0
9.183931477E0,6.716461182E-1,3.229492188E0,9.214508057E0
9.196016438E0,6.907958984E-1,3.222320557E0,9.154647827E0
9.208101399E0,7.147369385E-1,3.207946777E0,9.101974487E0
9.220216877E0,7.123413086E-1,3.198379517E0,9.125915527E0
9.232301838E0,6.979827881E-1,3.181610107E0,9.149871826E0
9.244386799E0,6.668548584E-1,3.160064697E0,9.106765747E0
9.256471760E0,6.405181885E-1,3.162460327E0,9.051696777E0
9.268556721E0,6.548767090E-1,3.188796997E0,9.068466187E0
9.280641682E0,6.548767090E-1,3.188796997E0,9.130706787E0
9.292726643E0,6.572723389E-1,3.191192627E0,9.154647827E0
9.304842121E0,6.788177490E-1,3.193588257E0,9.135498047E0
9.316927082E0,6.836090088E-1,3.200775146E0,9.130706787E0
9.329012043E0,6.979827881E-1,3.203155518E0,9.130706787E0
9.341097004E0,7.027587891E-1,3.212738037E0,9.118743896E0
9.353181965E0,6.836090088E-1,3.224716187E0,9.073257446E0
9.365266926E0,6.812133789E-1,3.224716187E0,9.106765747E0
9.377351887E0,6.764373779E-1,3.222320557E0,9.123535156E0
9.389467365E0,6.548767090E-1,3.222320557E0,9.118743896E0
9.401552326E0,6.524810791E-1,3.210342407E0,9.082824707E0
9.413637287E0,6.477050781E-1,3.200775146E0,9.063674927E0
9.425722248E0,6.644592285E-1,3.205551147E0,9.099594116E0
9.437807209E0,6.716461182E-1,3.227111816E0,9.157043457E0
9.449892170E0,6.668548584E-1,3.239074707E0,9.212112427E0
9.461977131E0,6.501007080E-1,3.246261597E0,9.212112427E0
9.474092609E0,6.285400391E-1,3.236679077E0,9.140289307E0
