"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.324318946E1,4.159569740E-3,-6.638765335E-3,-1.369953156E-2
3.325326026E1,-9.952306747E-3,1.072883606E-4,-1.002693176E-2
3.326333106E1,-1.174247265E-2,-5.428791046E-3,-6.521224976E-3
3.327340186E1,-1.569020748E-2,-2.828931808E-2,2.275466919E-2
3.328347266E1,4.156947136E-3,-3.216528893E-2,7.254695892E-2
3.329357398E1,1.419293880E-2,-1.044845581E-2,3.175830841E-2
3.330364478E1,1.246678829E-2,2.060270309E-2,-1.302814484E-2
3.331371558E1,1.061010361E-2,-3.503108025E-2,9.562492371E-3
3.332378638E1,1.591420174E-2,-6.793403625E-2,4.837322235E-2
3.333385718E1,-5.000948906E-3,-5.591917038E-2,3.919315338E-2
3.334392798E1,-3.486871719E-4,-3.351235390E-2,3.731346130E-2
3.335399878E1,4.504203796E-3,-1.530408859E-3,1.090145111E-2
3.336410010E1,1.124143600E-4,2.803564072E-2,-5.987167358E-3
3.337417090E1,-9.681820869E-3,4.885697365E-2,-1.338195801E-2
3.338424170E1,2.743375301E-2,5.640506744E-3,-1.099586487E-2
3.339431250E1,3.121590614E-2,-6.478428841E-2,5.762386322E-2
3.340438330E1,2.846932411E-2,-6.322026253E-2,7.750415802E-2
3.341445411E1,2.132511139E-2,-5.799865723E-2,4.718971252E-2
3.342452491E1,1.254940033E-2,-4.707288742E-2,2.168560028E-2
3.343459571E1,-6.430149078E-4,-2.600693703E-2,-6.182670593E-3
3.344469703E1,9.536147118E-3,-2.062845230E-2,6.350517273E-3
3.345476783E1,5.872130394E-3,-1.610159874E-2,-1.473808289E-2
3.346483863E1,-2.597689629E-3,-2.402329445E-2,-8.773803711E-5
3.347490943E1,1.097512245E-2,-5.194830894E-2,9.049415588E-3
3.348498023E1,2.678036690E-3,-7.491707802E-2,1.735210419E-2
3.349505103E1,3.723502159E-3,-3.590726852E-2,1.066589355E-2
3.350512183E1,1.190805435E-2,-1.827645302E-2,-8.063316345E-3
3.351522315E1,5.933880806E-3,-4.687547684E-3,-1.510334015E-2
3.352529395E1,1.613497734E-3,-2.318620682E-3,-2.935981750E-2
3.353536475E1,3.662467003E-3,-1.542544365E-2,-1.292228699E-2
3.354543555E1,-1.325130463E-2,2.040076256E-2,-2.065372467E-2
3.355550635E1,-8.920907974E-3,-2.773380280E-2,3.552150726E-2
3.356557715E1,2.727746964E-3,-1.110672951E-2,-8.536338806E-3
3.357564795E1,1.160502434E-2,-3.919100761E-2,3.362751007E-2
3.358574927E1,1.356804371E-2,-5.214977264E-2,6.313991547E-2
3.359582007E1,1.652121544E-3,-5.126404762E-2,5.185890198E-2
3.360589087E1,2.219915390E-3,-2.077770233E-2,1.426506042E-2
3.361596168E1,-4.233121872E-3,1.555109024E-2,-1.808357239E-2
3.362603248E1,-1.080989838E-2,3.573656082E-3,-4.045486450E-2
3.363610328E1,2.260196209E-2,-4.660129547E-2,-2.473163605E-2
3.364617408E1,1.729142666E-2,-4.986882210E-2,-4.796981812E-3
3.365627540E1,2.261042595E-3,-3.293061256E-2,-1.366138458E-2
3.366634620E1,6.626963615E-3,-2.672052383E-2,-2.030086517E-2
3.367641700E1,2.314710617E-2,-3.272509575E-2,8.460044861E-3
3.368648780E1,1.279819012E-2,-4.555082321E-2,2.517604828E-2
3.369655860E1,1.455271244E-2,-2.979445457E-2,2.021789551E-2
3.370662940E1,2.386510372E-2,-1.903605461E-2,6.064414978E-3
3.371670020E1,4.990577698E-3,-2.246761322E-2,1.800441742E-2
3.372680152E1,1.009130478E-2,-1.959657669E-2,-8.176803589E-3
3.373687232E1,-3.854155540E-3,-1.977515221E-2,8.509635925E-3
3.374694312E1,1.442790031E-3,1.015663147E-2,-1.301383972E-2
3.375701392E1,-2.793908119E-3,1.078224182E-2,-2.003288269E-2
3.376708472E1,-2.282381058E-3,-1.755571365E-2,3.609657288E-3
3.377715552E1,1.158106327E-2,-5.398011208E-2,-1.602172852E-3
3.378722632E1,5.973100662E-3,-3.460836411E-2,7.202148438E-3
3.379732764E1,1.636981964E-2,-4.488992691E-2,1.754760742E-3
3.380739844E1,7.199168205E-3,-2.946734428E-2,1.289463043E-2
3.381746924E1,5.476355553E-3,-1.213479042E-2,-1.637935638E-2
3.382754004E1,-5.184769630E-3,-1.208877563E-2,-2.965927124E-4
3.383761084E1,2.771377563E-3,-1.076984406E-2,8.334159851E-3
3.384768164E1,-1.015353203E-2,1.998138428E-2,-2.598857880E-2
3.385775245E1,5.048513412E-4,-9.577631950E-3,-5.501079559E-2
3.386785376E1,1.060700417E-2,-6.783211231E-2,-2.684307098E-2
3.387792456E1,4.392385483E-3,-5.732405186E-2,5.437850952E-3
3.388799537E1,1.974773407E-2,-1.642930508E-2,-1.479339600E-2
3.389806617E1,1.371550560E-2,-6.455421448E-3,-8.444786072E-3
3.390813697E1,-3.370523453E-3,3.246724606E-2,9.636878967E-3
3.391820777E1,-3.324627876E-3,2.462458611E-2,-2.936363220E-3
3.392827857E1,5.280733109E-3,-4.545283318E-2,6.479263306E-3
3.393834937E1,2.523100376E-2,-8.966755867E-2,-5.502700806E-4
3.394845069E1,5.282402039E-3,-8.057129383E-2,1.631164551E-2
3.395852149E1,5.044817924E-3,-4.313182831E-2,2.804183960E-2
3.396859229E1,-4.378080368E-3,2.631437778E-2,-3.369808197E-2
3.397866309E1,-1.358902454E-2,3.602540493E-2,-1.141738892E-2
3.398873389E1,-1.308846474E-2,2.668344975E-2,9.832382202E-4
3.399880469E1,1.315701008E-2,-2.082467079E-3,-1.279258728E-2
3.400887549E1,1.512300968E-2,-7.639646530E-3,-5.121231079E-3
3.401897681E1,1.207280159E-2,-2.323031425E-3,-1.651287079E-2
3.402904761E1,2.052187920E-2,-3.832268715E-2,7.276535034E-4
3.403911841E1,1.740157604E-2,-5.384123325E-2,7.886886597E-3
3.404918921E1,1.179087162E-2,5.505084991E-3,-2.044963837E-2
3.405926001E1,1.276385784E-2,-2.237915993E-3,-3.624248505E-2
3.406933082E1,1.638817787E-2,-8.012413979E-3,2.415084839E-2
3.407940162E1,2.339804173E-2,-3.057801723E-2,3.162002563E-2
3.408950293E1,1.885879040E-2,-6.027519703E-2,1.814460754E-2
3.409957374E1,1.202523708E-2,-3.910768032E-2,2.149391174E-2
3.410964454E1,-1.511335373E-3,-6.693482399E-3,-1.301479340E-2
3.411971534E1,-2.735018730E-3,-1.112282276E-2,-2.141952515E-3
3.412978614E1,-8.885145187E-3,-2.983450890E-3,-1.986885071E-2
3.413985694E1,-1.057934761E-2,1.297223568E-2,-3.510475159E-2
3.414992774E1,1.428008080E-3,-3.072023392E-3,-4.281902313E-2
3.416002906E1,1.052129269E-2,3.931283951E-3,-4.095077515E-2
3.417009986E1,9.653449059E-3,1.985073090E-2,-5.550289154E-2
3.418017066E1,-3.742694855E-3,2.595376968E-2,-1.509189606E-2
3.419024146E1,-7.650852203E-4,-6.324052811E-4,-2.261829376E-2
3.420031226E1,-2.110803127E-2,-5.022346973E-3,5.590438843E-3
3.421038306E1,-9.939193726E-3,-1.403057575E-2,1.208782196E-2
3.422045386E1,-1.234591007E-2,-8.746743202E-3,-1.464176178E-2
3.423052466E1,-5.273222923E-3,9.876728058E-3,-4.091358185E-2
3.424062598E1,-2.819657326E-3,1.362490654E-2,-3.599834442E-2
3.425069678E1,4.156231880E-3,5.693435669E-3,-1.918697357E-2
3.426076758E1,2.023744583E-2,9.649217129E-3,-1.441287994E-2
3.427083838E1,1.453518867E-2,-1.515400410E-2,9.377479553E-3
3.428090918E1,1.845598221E-2,-3.315269947E-2,-1.453685760E-2
3.429097998E1,1.313149929E-2,-2.530276775E-3,-2.153682709E-2
3.430105079E1,6.973743439E-3,-9.152472019E-3,-4.475021362E-2
3.431115210E1,1.599621773E-2,-3.074413538E-2,-4.583358765E-2
3.432122290E1,1.276242733E-2,-4.819291830E-2,-1.949310303E-3
3.433129371E1,5.540728569E-3,-1.491755247E-2,1.274204254E-2
3.434136451E1,-1.453518867E-3,4.668772221E-3,1.265525818E-3
3.435143531E1,9.011030197E-4,9.479999542E-3,6.986618042E-3
3.436150611E1,1.851010323E-2,4.190796614E-2,-6.694793701E-3
3.437157691E1,1.010656357E-2,4.151785374E-2,-2.470588684E-2
3.438167823E1,1.660180092E-2,9.304165840E-3,1.484680176E-2
3.439174903E1,3.082942963E-2,2.433088422E-2,1.825046539E-2
3.440181983E1,1.639270782E-2,7.561028004E-2,-5.003261566E-2
3.441189063E1,7.489442825E-3,3.145277500E-2,-2.916812897E-2
3.442196143E1,1.162004471E-2,-2.117961645E-3,4.451656342E-2
3.443203223E1,3.962993622E-3,1.568242908E-2,-8.623123169E-3
3.444210303E1,-1.673221588E-3,4.141905904E-2,-5.435466766E-2
3.445220435E1,-9.574890137E-4,5.650997162E-2,-8.545684814E-2
3.446227515E1,1.523041725E-2,3.944420815E-2,-4.215049744E-2
3.447234595E1,2.356910706E-2,3.692147136E-2,-3.661155701E-2
3.448241675E1,1.014387608E-2,2.081811428E-2,-2.382087708E-2
3.449248755E1,1.796841621E-3,3.033429384E-3,-2.316284180E-2
3.450255835E1,-2.303361893E-3,2.204298973E-3,-2.954387665E-2
3.451262916E1,5.636453629E-3,9.117543697E-3,-3.816223145E-2
3.452273047E1,-5.859494209E-3,1.894623041E-3,-1.585960388E-3
3.453280127E1,-2.014636993E-5,1.085889339E-2,3.360748291E-3
3.454287208E1,-6.233453751E-4,6.790220737E-3,-1.549339294E-2
3.455294288E1,6.661415100E-3,2.114307880E-2,-5.074405670E-2
3.456301368E1,1.192677021E-2,2.055886388E-2,-5.239486694E-2
3.457308448E1,1.724624634E-2,2.148199081E-2,-4.450321198E-2
3.458315528E1,6.163120270E-3,1.736265421E-2,-3.690910339E-2
3.459319827E1,-2.517342567E-3,2.969428897E-2,-1.284694672E-2
3.460329959E1,4.973888397E-3,1.574227214E-2,-3.297805786E-3
3.461337039E1,4.805326462E-3,2.782255411E-2,3.797531128E-3
3.462344119E1,7.565975189E-3,3.752085567E-2,-1.526355743E-2
3.463351199E1,4.994034767E-3,3.119590878E-2,-1.740455627E-2
3.464358279E1,9.475111961E-3,3.070780635E-2,-9.997367859E-3
3.465365360E1,2.070546150E-2,1.398226619E-2,-3.579616547E-2
3.466372440E1,1.737689972E-2,2.499490976E-3,-4.454326630E-2
3.467382571E1,2.119803429E-2,8.158057928E-3,-4.601573944E-2
3.468389652E1,2.476572990E-2,1.157733798E-2,-4.511737823E-2
3.469396732E1,2.364969254E-2,7.860660553E-3,-4.419612885E-2
3.470403812E1,1.293766499E-2,9.363472462E-3,-1.966762543E-2
3.471410892E1,1.209270954E-2,1.358658075E-3,6.915092468E-3
3.472417972E1,4.594445229E-3,-4.271328449E-3,2.576732635E-2
3.473425052E1,9.547472000E-3,-5.397468805E-3,8.762359619E-3
3.474435184E1,7.691740990E-3,-1.603603363E-2,1.420021057E-3
3.475442264E1,1.035082340E-2,-7.312595844E-4,-5.780220032E-3
3.476449344E1,9.641647339E-4,1.401492953E-2,-2.935409546E-2
3.477456424E1,9.236335754E-4,1.639050245E-2,-3.829479218E-2
3.478463504E1,7.585763931E-3,2.351573110E-2,-3.045940399E-2
3.479470584E1,4.801392555E-3,2.575191855E-2,-1.811027527E-2
3.480477664E1,9.452939034E-3,2.347591519E-2,-1.308059692E-2
3.481487796E1,-7.465004921E-3,1.925909519E-2,-2.924823761E-2
3.482494876E1,-7.961511612E-3,2.559167147E-2,-7.261276245E-3
3.483501956E1,-8.738040924E-3,-7.719457150E-3,-2.348899841E-2
3.484509036E1,6.279826164E-3,2.370101213E-2,-4.396820068E-2
3.485516116E1,-3.890991211E-4,3.147909045E-2,-4.515361786E-2
3.486523196E1,2.614855766E-3,-3.542453051E-3,-1.081848145E-2
3.487530276E1,6.084918976E-3,8.525311947E-3,2.981567383E-2
3.488540408E1,1.289761066E-2,7.862955332E-3,2.937412262E-2
3.489547488E1,1.541924477E-2,-7.060945034E-3,-4.226684570E-3
3.490554568E1,8.642196655E-3,1.581415534E-2,-4.438209534E-2
3.491561649E1,8.797883987E-3,2.068889141E-2,-8.369159698E-2
3.492568729E1,8.029699326E-3,-2.441263199E-2,-2.525997162E-2
3.493575809E1,4.701495171E-3,-3.243541718E-2,-3.193855286E-3
3.494582889E1,1.790523529E-3,-1.354315877E-2,1.872062683E-3
3.495589969E1,4.064321518E-3,-2.820435166E-2,3.764247894E-2
3.496600101E1,1.249992847E-2,3.312468529E-2,3.468322754E-2
3.497607181E1,2.066874504E-2,5.256325006E-2,-1.750946045E-2
3.498614261E1,9.867668152E-3,3.077921271E-2,-2.743721008E-3
3.499621341E1,1.810050011E-2,5.075240135E-2,1.659202576E-2
3.500628421E1,-3.899216652E-3,8.646705747E-2,-1.403045654E-2
3.501635501E1,3.775358200E-4,1.927301288E-2,5.785942078E-3
3.502642581E1,1.664757729E-2,-9.386986494E-3,2.999305725E-2
3.503652713E1,8.755683899E-3,-1.595106721E-2,4.404067993E-3
3.504659793E1,1.655185223E-2,1.982456446E-2,-3.229045868E-2
3.505666873E1,7.346153259E-3,-9.420216084E-3,-8.942604065E-3
3.506673953E1,-1.281785965E-2,7.543110847E-2,-1.928997040E-2
3.507681033E1,-2.605438232E-3,6.603646278E-2,-4.296302795E-2
3.508688113E1,1.233136654E-2,-2.176922560E-2,3.550052643E-2
3.509695194E1,-3.371238708E-3,-1.750117540E-2,-8.726119995E-4
3.510705325E1,1.078665257E-2,3.490346670E-2,-1.000213623E-2
3.511712405E1,1.275742054E-2,5.995374918E-2,-3.530502319E-2
3.512719486E1,2.475976944E-3,4.577094316E-2,6.366729736E-3
3.513726566E1,-1.161730289E-2,5.593413115E-2,6.155490875E-2
3.514733646E1,1.495122910E-3,5.192726851E-2,4.245567322E-2
3.515740726E1,1.433539391E-2,1.694947481E-2,1.219558716E-2
3.516747806E1,4.941225052E-4,-2.982658148E-2,8.466720581E-3
3.517757938E1,7.458209991E-3,-3.484445810E-2,-9.471702576E-2
3.518765018E1,1.652276516E-2,-4.384541512E-2,-2.097892761E-2
3.519772098E1,5.801200867E-3,2.157676220E-2,-4.289245605E-2
3.520779178E1,-1.750171185E-2,8.456289768E-2,4.363059998E-3
3.521786258E1,-6.823539734E-3,7.719457150E-2,4.458236694E-2
3.522793338E1,-2.102494240E-3,4.837334156E-2,5.142784119E-2
3.523800418E1,1.214289665E-2,4.408586025E-2,3.013038635E-2
3.524810550E1,-1.428127289E-4,5.140113831E-2,4.789733887E-2
3.525817630E1,4.340410233E-3,-1.242864132E-2,6.862926483E-2
3.526824710E1,2.642130852E-2,-1.134054661E-1,7.999992371E-2
3.527831790E1,3.439581394E-2,-1.447459459E-1,4.577159882E-2
3.528838870E1,1.145982742E-2,-7.315516472E-2,1.832199097E-2
3.529845950E1,5.217790604E-4,5.612444878E-2,-8.838844299E-2
3.530853030E1,-1.856565475E-3,1.588395834E-1,-1.159677505E-1
3.531860110E1,-1.415324211E-2,1.854649782E-1,-9.099674225E-2
3.532870242E1,-5.926489830E-3,1.197661161E-1,-2.064895630E-2
3.533877322E1,1.794683933E-2,3.717541695E-3,2.112579346E-2
3.534884403E1,3.146982193E-2,-6.602513790E-2,9.894561768E-2
3.535891483E1,3.419792652E-2,-8.653080463E-2,1.193399429E-1
3.536898563E1,4.288005829E-2,-1.297259331E-1,1.255178452E-1
3.537905643E1,2.675080299E-2,-9.831762314E-2,6.708240509E-2
3.538912723E1,2.597188950E-2,-8.562886715E-2,2.562999725E-2
3.539922855E1,2.000784874E-2,1.737701893E-2,-1.135845184E-1
3.540929935E1,3.088593483E-3,2.394127846E-2,-5.860042572E-2
3.541937015E1,-2.536654472E-3,2.537834644E-2,-8.346557617E-3
3.542944095E1,-2.889013290E-2,5.936968327E-2,2.721595764E-2
3.543951175E1,-2.818548679E-2,8.479750156E-2,5.098342896E-3
3.544958255E1,-4.233002663E-3,-2.655744553E-3,4.767704010E-2
3.545965335E1,8.812069893E-3,-3.462409973E-2,6.851577759E-2
3.546975467E1,2.105951309E-2,-3.676748276E-2,-1.511573792E-3
3.547982547E1,-4.996061325E-4,-1.724004745E-2,1.960086823E-2
3.548989627E1,-4.908204079E-3,-4.041028023E-2,4.079437256E-2
3.549996707E1,-1.540875435E-2,2.734041214E-2,3.075981140E-2
3.551003787E1,-1.295876503E-2,5.613446236E-2,3.845214844E-3
3.552010867E1,-3.012299538E-3,1.631617546E-2,1.727199554E-2
3.553017947E1,9.515643120E-3,-3.223371506E-2,5.182456970E-2
3.554028079E1,2.234399319E-2,-1.712203026E-2,1.676368713E-2
3.555035159E1,3.196883202E-2,-1.645302773E-2,8.280754089E-3
3.556042239E1,2.429342270E-2,-2.984333038E-2,2.873897552E-2
3.557049320E1,9.925842285E-3,-5.253314972E-3,4.426479340E-2
3.558056400E1,6.316184998E-3,-3.904390335E-2,6.379127502E-3
3.559063480E1,-5.019903183E-3,-3.547430038E-2,8.515357971E-3
3.560070560E1,8.490920067E-3,-4.672718048E-2,3.219604492E-3
3.561080692E1,1.150584221E-2,-1.519322395E-2,2.332687378E-3
3.562087772E1,1.023960114E-2,-1.202368736E-2,8.122444153E-3
3.563094852E1,9.632110596E-3,-3.675389290E-2,1.780700684E-2
3.564101932E1,6.775856018E-3,-4.844284058E-2,2.704048157E-2
3.565109012E1,4.491090775E-3,-1.321673393E-2,3.099155426E-2
3.566116092E1,2.565276623E-2,-3.353285789E-2,3.734874725E-2
3.567123172E1,3.216922283E-2,-7.765841484E-2,-1.578712463E-2
3.568130252E1,1.727938652E-2,-4.316401482E-2,4.752445221E-2
3.569140384E1,-1.518464088E-2,4.459023476E-2,2.704524994E-2
3.570147464E1,9.556651115E-3,5.411624908E-3,3.294754028E-2
3.571154544E1,6.117343903E-3,-2.433133125E-2,2.895736694E-2
3.572161624E1,4.052042961E-3,-1.169490814E-2,8.378028870E-3
3.573168704E1,-8.389234543E-3,7.647514343E-3,3.097820282E-2
3.574175784E1,-3.713607788E-3,-6.222486496E-3,2.252101898E-2
3.575182864E1,1.953864098E-2,-5.478501320E-2,4.741954803E-2
3.576192996E1,3.391206264E-2,-5.018568039E-2,7.415390015E-2
3.577200076E1,1.314854622E-2,-2.675294876E-2,4.122257233E-2
3.578207156E1,1.432430744E-2,-1.119446754E-2,4.010200500E-3
3.579214237E1,8.952617645E-4,6.587028503E-3,-3.253269196E-2
3.580221317E1,5.515575409E-3,9.069442749E-4,-1.369571686E-2
3.581228397E1,7.425785065E-3,8.370876312E-3,-1.614952087E-2
3.582235477E1,1.844894886E-2,-4.679083824E-2,-1.346588135E-3
3.583245609E1,-6.013274193E-3,-1.967620850E-2,2.961063385E-2
3.584252689E1,1.098394394E-3,-1.390004158E-2,4.855346680E-2
3.585259769E1,1.317107677E-2,-3.206396103E-2,3.389453888E-2
3.586266849E1,1.127600670E-2,-4.132723808E-2,6.423854828E-2
3.587273929E1,-2.124547958E-3,-4.047489166E-2,4.130649567E-2
3.588281009E1,3.352999687E-3,-3.230690956E-2,-1.473999023E-2
3.589288089E1,6.137728691E-3,-4.687809944E-2,-2.531528473E-2
3.590298221E1,-8.001208305E-3,1.833271980E-2,-7.580757141E-3
3.591305301E1,-7.569789886E-4,1.809716225E-2,-1.613807678E-2
3.592312381E1,3.585338593E-3,-1.589679718E-2,2.014541626E-2
3.593319461E1,1.437497139E-2,1.597881317E-3,1.561546326E-2
3.594326541E1,1.647591591E-2,-4.198122025E-2,6.298828125E-2
3.595333621E1,9.494185448E-3,-5.720472336E-2,6.668186188E-2
3.596340701E1,-1.098489761E-2,-7.630586624E-3,4.621315002E-2
3.597347781E1,1.821696758E-2,-4.294013977E-2,1.398754120E-2
3.598357913E1,1.121532917E-2,-1.801943779E-2,-4.046440125E-3
3.599364993E1,1.622569561E-2,7.390975952E-6,-2.226352692E-2
3.600372073E1,1.423895359E-2,-4.985809326E-3,-4.298591614E-2
3.601379154E1,1.900243759E-2,-1.802730560E-2,-2.571201324E-2
3.602386234E1,1.584017277E-2,-3.370451927E-2,1.967048645E-2
3.603393314E1,5.915522575E-3,-4.018497467E-2,4.499053955E-2
3.604400394E1,-3.250122070E-3,-3.285145760E-2,3.909015656E-2
3.605410526E1,2.007484436E-3,-5.443215370E-2,4.259109497E-2
3.606417606E1,3.133416176E-3,-5.233955383E-2,1.979732513E-2
3.607424686E1,7.281899452E-3,-2.674531937E-2,1.139354706E-2
3.608431766E1,4.426956177E-3,2.955913544E-3,-3.222465515E-2
3.609438846E1,-6.081700325E-3,-8.321285248E-3,-4.436492920E-2
3.610445926E1,-1.376867294E-2,-3.453969955E-3,-3.053665161E-2
3.611453006E1,-1.012599468E-2,-1.626658440E-2,-9.981155396E-3
3.612463138E1,-7.171154022E-3,-2.106237411E-2,-1.961708069E-3
3.613470218E1,-4.554510117E-3,-2.751398087E-2,-3.921508789E-3
3.614477298E1,-2.205967903E-3,-1.421809196E-2,9.183883667E-4
3.615484378E1,4.862427711E-3,-2.621817589E-2,-8.802413940E-3
3.616491458E1,2.696275711E-3,-2.934408188E-2,-4.489898682E-3
3.617498538E1,1.497411728E-2,-1.677608490E-2,-1.933193207E-2
3.618505618E1,1.548385620E-2,1.650977135E-2,2.002620697E-2
3.619515750E1,3.054141998E-2,-4.974365234E-3,-7.108688354E-3
3.620522830E1,2.776145935E-3,-5.044746399E-2,2.503490448E-2
3.621529910E1,-7.272243500E-3,-4.922151566E-2,-7.350921631E-3
3.622536990E1,5.768299103E-3,-5.924701691E-2,-3.240203857E-2
3.623544070E1,1.343965530E-2,-5.829119682E-2,-2.880859375E-2
3.624551150E1,2.506482601E-2,-3.155374527E-2,-4.641628265E-2
3.625558231E1,2.397406101E-2,-2.411866188E-2,-3.505802155E-2
3.626568362E1,1.806402206E-2,-1.027584076E-4,-9.648323059E-3
3.627575442E1,1.505017281E-2,6.957769394E-3,1.535987854E-2
3.628582523E1,-1.503229141E-3,-1.983523369E-2,8.958816528E-3
3.629589603E1,1.744115353E-2,-5.017685890E-2,1.673030853E-2
3.630596683E1,7.608294487E-3,-6.538558006E-2,2.699851990E-3
3.631603763E1,-1.850843430E-3,-1.103448868E-2,-1.145076752E-2
3.632610843E1,-3.965377808E-3,-5.628585815E-3,-1.578140259E-2
3.633620975E1,3.208994865E-3,-3.202784061E-2,-1.315116882E-3
3.634628055E1,-4.130721092E-3,-2.182018757E-2,5.681991577E-3
3.635635135E1,1.894235611E-4,5.514264107E-3,-4.663848877E-2
3.636642215E1,1.599788666E-3,7.978677750E-3,-1.010894775E-3
3.637649295E1,3.189933300E-2,-5.124366283E-2,8.324623108E-3
3.638656375E1,2.455377579E-2,-5.582761765E-2,8.888244629E-4
3.639663455E1,5.258679390E-3,-4.785776138E-2,1.000881195E-2
3.640673587E1,-1.840925217E-2,-2.833092213E-2,4.364967346E-3
3.641680667E1,-1.295971870E-2,-8.903145790E-3,-2.022457123E-2
3.642687747E1,-7.632613182E-3,1.344120502E-2,-3.726768494E-2
3.643694827E1,-3.280043602E-3,6.610989571E-3,-3.059005737E-2
3.644701907E1,1.033103466E-2,-3.546094894E-2,-1.159763336E-2
3.645708987E1,7.344484329E-3,-5.303430557E-2,1.718997955E-2
3.646716068E1,-1.229763031E-2,-4.163551331E-2,-1.357173920E-2
3.647723148E1,-1.500010490E-3,-3.730905056E-2,-8.052825928E-3
3.648733279E1,-1.186883450E-2,-7.155776024E-3,3.578758240E-2
3.649740360E1,-1.228058338E-2,8.208870888E-3,1.749420166E-2
3.650747440E1,6.535053253E-3,-7.446408272E-3,1.860618591E-3
3.651754520E1,1.622319221E-3,-2.232027054E-2,-2.061462402E-2
3.652761600E1,4.790306091E-3,-2.975034714E-2,-6.402492523E-2
3.653768680E1,1.482605934E-3,-2.790820599E-2,-5.425834656E-2
3.654775760E1,6.388425827E-4,-2.275586128E-3,-4.434585571E-2
3.655785892E1,-6.987929344E-3,1.849585772E-2,-1.754188538E-2
3.656792972E1,-6.385684013E-3,2.493798733E-2,6.842613220E-3
3.657800052E1,-7.910728455E-4,9.522378445E-3,-9.302139282E-3
3.658807132E1,3.845095634E-3,1.044219732E-2,-2.505397797E-2
3.659814212E1,1.238310337E-2,-2.276366949E-2,-3.090190887E-2
3.660821292E1,5.926966667E-3,-2.938699722E-2,-1.723098755E-2
3.661828372E1,2.208971977E-2,-2.488750219E-2,2.045917511E-2
3.662835452E1,3.068721294E-2,-3.254318237E-2,2.698802948E-2
3.663845584E1,3.803253174E-2,-2.378284931E-2,3.602600098E-2
3.664852664E1,1.474213600E-2,-5.370676517E-2,4.665374756E-3
3.665859744E1,1.229083538E-2,-4.147642851E-2,2.630043030E-2
3.666866824E1,5.272507668E-3,6.347298622E-4,-1.166629791E-2
3.667873904E1,3.246784210E-3,2.067148685E-2,-3.261566162E-2
3.668880984E1,1.589608192E-2,1.933270693E-2,-4.136371613E-2
3.669888065E1,7.200002670E-3,3.244352341E-2,-4.751873016E-2
3.670898196E1,5.554199219E-3,3.150105476E-2,-4.627132416E-2
3.671905276E1,1.195883751E-2,4.216194153E-2,-4.016113281E-2
3.672912357E1,2.168989182E-2,6.679353118E-2,-5.064487457E-2
3.673919437E1,1.390624046E-2,5.653506517E-2,-2.968025208E-2
3.674926517E1,8.461713791E-3,1.190221310E-2,2.721405029E-2
3.675933597E1,3.360509872E-4,2.962738276E-3,2.675628662E-2
3.676940677E1,-3.419041634E-3,2.663403749E-2,-2.272605896E-3
3.677950809E1,4.515528679E-3,4.488822818E-2,-3.108787537E-2
3.678957889E1,2.094984055E-3,5.001232028E-2,-3.816604614E-2
3.679964969E1,1.134943962E-2,2.163040638E-2,-6.433677673E-2
3.680972049E1,1.133847237E-2,9.410023689E-3,-3.729534149E-2
3.681979129E1,5.533099174E-3,1.332402229E-3,-4.881000519E-2
3.682986209E1,1.267755032E-2,-3.705918789E-4,-7.684326172E-2
3.683993289E1,1.582360268E-2,-1.015228033E-2,-3.835487366E-2
3.685003421E1,1.317322254E-2,-7.657647133E-3,1.334571838E-2
3.686010501E1,1.376950741E-2,-1.173999906E-2,2.860069275E-2
3.687017581E1,2.232789993E-2,2.380281687E-2,-8.721351624E-3
3.688024661E1,2.477753162E-2,4.256668687E-2,-4.498672485E-2
